sample_id	model	candidate_rank	text	objective	STA	STA_PROB	FL	FL_PROB	SIM	BLEU	BLEU_NORM	J	J_BINARY
64	bart-base-rlhf-jonly	0	lol shutup i don't wanna message yu after yu was mean to me lastnite	0.47123297904190553	0.0	0.013347327709197998	1.0	0.9024249911308289	0.969244658946991	72.85959997974687	0.7285959997974687	0.011674514971673489	0.0
64	bart-base-rlhf-jonly	1	lol shutup i don't wanna message you after yu was mean to me lastnite	0.41746118496561824	0.0	0.009930074214935303	1.0	0.9071857929229736	0.9414023160934448	53.36129799268556	0.5336129799268555	0.008480549789965153	0.0
64	bart-base-rlhf-jonly	2	lol shutup i don't wanna message yu after you was mean to me lastnite	0.4051103202157281	0.0	0.011280715465545654	1.0	0.8823943138122559	0.950267493724823	49.658283199988304	0.49658283199988307	0.009459000080823898	0.0
64	bart-base-rlhf-jonly	3	lol shutup i don't wanna message you after yu was mean to me lastnite.	0.41090495743842104	0.0	0.011371612548828125	1.0	0.8740325570106506	0.9415010213851929	53.03624596095554	0.5303624596095554	0.009357728995382786	0.0
65	bart-base-rlhf-jonly	0	you people sent by my iphone	0.17977967271506315	1.0	0.9998527765274048	0.0	0.046387795358896255	0.6954165697097778	27.482545710800192	0.27482545710800194	0.032254092395305634	0.0
65	bart-base-rlhf-jonly	1	You sent by my iphone	0.1487042466856027	1.0	0.9999334812164307	0.0	0.034996118396520615	0.5560943484306335	26.65429557589628	0.2665429557589628	0.01945984922349453	0.0
65	bart-base-rlhf-jonly	2	You are sent by my iphone.	0.41068821953429474	1.0	0.9999228119850159	0.0	0.3634851574897766	0.587580680847168	26.269098944241588	0.26269098944241587	0.21356037259101868	0.0
65	bart-base-rlhf-jonly	3	You are sent by my iphone	0.3933011996787311	1.0	0.9999144077301025	0.0	0.3439255952835083	0.5870237946510315	25.57539057896621	0.2557539057896621	0.2018752247095108	0.0
66	bart-base-rlhf-jonly	0	you failed to aid the victim or do aynthing about it to , so I don't like you.	0.9187330033071758	1.0	0.9993706345558167	1.0	0.8005781173706055	0.7288362979888916	41.04424101861003	0.4104424101861003	0.5831231474876404	0.7288362979888916
66	bart-base-rlhf-jonly	1	you failed to aid the victim or do aynthing about it to , so I don't like you .	0.9352884318121195	1.0	0.9993466138839722	1.0	0.8184260725975037	0.7288364171981812	41.04424101861003	0.4104424101861003	0.5961089730262756	0.7288364171981812
66	bart-base-rlhf-jonly	2	you failed to aid the victim or do aynthing about it to , so i don't like you .	0.8251256372221232	1.0	0.9991785287857056	1.0	0.6998545527458191	0.7288364171981812	41.04424101861003	0.4104424101861003	0.5096604824066162	0.7288364171981812
66	bart-base-rlhf-jonly	3	you failed to aid the victim or do aynthing about it to , so i don't like you.	0.7904201413877727	1.0	0.9993438720703125	1.0	0.6623800992965698	0.7288362979888916	41.04424101861003	0.4104424101861003	0.48244988918304443	0.7288362979888916
67	bart-base-rlhf-jonly	0	Well if the right got themselves together and had decent candidates it wouldn't be an issue.	1.3219003796987487	1.0	0.9999616146087646	1.0	0.8756439089775085	0.9800584316253662	76.24658586234858	0.7624658586234858	0.8581492900848389	0.9800584316253662
67	bart-base-rlhf-jonly	1	well if the right got themselves together and had decent candidates it wouldn't be an issue .	1.2912933268521543	1.0	0.9999596476554871	1.0	0.8357709646224976	0.9800584316253662	82.82477531331043	0.8282477531331043	0.819071352481842	0.9800584316253662
67	bart-base-rlhf-jonly	2	well if the right got themselves together and had decent candidates it wouldn 't be an issue .	1.2295676856634459	1.0	0.9999580979347229	1.0	0.8311501145362854	0.9800584316253662	60.3161203621801	0.603161203621801	0.8145415186882019	0.9800584316253662
67	bart-base-rlhf-jonly	3	Well if the right got their things together and had decent candidates it wouldn't be an issue.	1.3129244468906731	1.0	0.9999637007713318	1.0	0.8849716186523438	0.9872844815254211	65.40585844910977	0.6540585844910978	0.8736870288848877	0.9872844815254211
68	bart-base-rlhf-jonly	0	he was nice in college ! but u the same guy that said tiger was gon win the masters	0.7729758855487427	1.0	0.9991475343704224	0.0	0.4667195975780487	0.9404120445251465	58.82248150450079	0.5882248150450079	0.43853455781936646	0.0
68	bart-base-rlhf-jonly	1	he was nice in college ! but u the same person that said tiger was gon win the masters	0.6615289364552264	1.0	0.9991227984428406	0.0	0.4018135964870453	0.930742621421814	45.77398674868605	0.45773986748686046	0.3736569881439209	0.0
68	bart-base-rlhf-jonly	2	he was nice in college ! but u the same guy that said tiger was gon win the masters !	0.6231458737609742	1.0	0.9991682171821594	0.0	0.339922159910202	0.9275664687156677	58.94666012755862	0.5894666012755863	0.31503814458847046	0.0
68	bart-base-rlhf-jonly	3	he was nice in college ! but u the same person that said tiger was gon win the masters !	0.5440017169026796	1.0	0.9991432428359985	0.0	0.30213645100593567	0.9179359078407288	45.870619031121876	0.4587061903112188	0.27710428833961487	0.0
69	bart-base-rlhf-jonly	0	i said only people will be voting for current gop pack .	0.5099776170360365	1.0	0.9998322129249573	0.0	0.3660845160484314	0.8234766721725464	21.200626759025184	0.21200626759025185	0.3014114797115326	0.0
69	bart-base-rlhf-jonly	1	I said only people will be voting for current gop pack.	0.5458567903454344	1.0	0.9998350739479065	0.0	0.4142131209373474	0.8234766721725464	15.851165692617148	0.15851165692617147	0.3410385847091675	0.0
69	bart-base-rlhf-jonly	2	i said only people will be voting for current gop pack.	0.4929989597904005	1.0	0.999783456325531	0.0	0.34950679540634155	0.8234766721725464	21.200626759025184	0.21200626759025185	0.2877483665943146	0.0
69	bart-base-rlhf-jonly	3	I said only people will be voting for current gop pack .	0.5358388052399199	1.0	0.999880313873291	0.0	0.40440893173217773	0.8234766721725464	15.851165692617148	0.15851165692617147	0.3329814374446869	0.0
70	bart-base-rlhf-jonly	0	I live on the edge.	1.1391218545635982	1.0	0.9999208450317383	1.0	0.9772977828979492	0.7751549482345581	43.45982085070784	0.4345982085070784	0.757497251033783	0.7751549482345581
70	bart-base-rlhf-jonly	1	I live on the edge	1.1270704977393269	1.0	0.9999302625656128	1.0	0.9762658476829529	0.7958748936653137	30.119421191220216	0.30119421191220214	0.7769312858581543	0.7958748936653137
70	bart-base-rlhf-jonly	2	Bro i live on the edge	0.6847754822045682	1.0	0.9998394846916199	0.0	0.4972093403339386	0.8877893090248108	22.0833582031774	0.220833582031774	0.44134628772735596	0.0
70	bart-base-rlhf-jonly	3	i live on the edge	1.089521025776401	1.0	0.9999088048934937	1.0	0.9636233448982239	0.7958748936653137	20.1420709131299	0.201420709131299	0.7668536901473999	0.7958748936653137
71	bart-base-rlhf-jonly	0	They are expensive, but they are pretty good.	0.9657937054932505	1.0	0.9999508261680603	1.0	0.976774275302887	0.6923659443855286	9.980099403873663	0.09980099403873663	0.676252007484436	0.6923659443855286
71	bart-base-rlhf-jonly	1	They are expensive, but they are pretty pretty.	1.1041567747891337	1.0	0.9999353885650635	1.0	0.977367103099823	0.8203191757202148	9.980099403873663	0.09980099403873663	0.8017011880874634	0.8203191757202148
71	bart-base-rlhf-jonly	2	They are expensive but they pretty good.	0.7485652592016737	1.0	0.999959409236908	1.0	0.7197059392929077	0.6781808733940125	19.493995755254467	0.19493995755254467	0.4880709946155548	0.6781808733940125
71	bart-base-rlhf-jonly	3	They are expensive but they are pretty good.	0.9708146992367059	1.0	0.9999577403068542	1.0	0.9759435653686523	0.6765938997268677	19.070828081828378	0.19070828081828378	0.6602895259857178	0.6765938997268677
72	bart-base-rlhf-jonly	0	or do both just want to mess each other up with zero attention given about ukraine ?	1.2339809947833902	1.0	0.9998717904090881	1.0	0.833260178565979	0.9717167615890503	64.22727797927409	0.6422727797927409	0.8095890879631042	0.9717167615890503
72	bart-base-rlhf-jonly	1	or do both just want to mess each other up with zero care given about ukraine ?	1.245603326794934	1.0	0.9997175931930542	1.0	0.8015226125717163	0.9744153022766113	82.82477531331043	0.8282477531331043	0.7807953357696533	0.9744153022766113
72	bart-base-rlhf-jonly	2	or do both just want to mess each other up with zero cares given about ukraine ?	1.027770071588505	1.0	0.9995755553245544	1.0	0.6552873253822327	0.9750138521194458	64.22727797927409	0.6422727797927409	0.6386430263519287	0.9750138521194458
72	bart-base-rlhf-jonly	3	or do both just want to mess each other up with zero information given about ukraine ?	1.0300294273719675	1.0	0.9998874068260193	1.0	0.708064079284668	0.9008199572563171	64.22727797927409	0.6422727797927409	0.637766420841217	0.9008199572563171
73	bart-base-rlhf-jonly	0	Just all get in the pool and enjoy the party called life.	1.3968023663571811	1.0	0.9999502301216125	1.0	0.9656040668487549	0.9156154990196228	91.21679090703874	0.9121679090703875	0.8840780258178711	0.9156154990196228
73	bart-base-rlhf-jonly	1	just all get in the pool and enjoy the party called life .	1.3386750227025486	1.0	0.9999485611915588	1.0	0.9134997725486755	0.9156154990196228	91.21679090703874	0.9121679090703875	0.8363715410232544	0.9156154990196228
73	bart-base-rlhf-jonly	2	just all get in the pool and enjoy the party called life.	1.3160807376912569	1.0	0.9999483227729797	1.0	0.8932463526725769	0.9156154990196228	91.21679090703874	0.9121679090703875	0.8178279399871826	0.9156154990196228
73	bart-base-rlhf-jonly	3	Just all get in the pool and enjoy the party called life .	1.4001678830197788	1.0	0.9999520182609558	1.0	0.9686194658279419	0.9156154990196228	91.21679090703874	0.9121679090703875	0.8868404626846313	0.9156154990196228
74	bart-base-rlhf-jonly	0	as a native new jerseyan i 'm deeply offended ^ah , ^who ^am ^i ^kidding	0.4408431628894952	1.0	0.9958280324935913	0.0	0.26427632570266724	0.9915423393249512	11.154288433080788	0.11154288433080789	0.26094794273376465	0.0
74	bart-base-rlhf-jonly	1	as a native new jerseyan i'm deeply offended ^ah , ^who ^am ^i ^kidding	0.4726703238758036	1.0	0.9932260513305664	0.0	0.2701011002063751	0.9915423393249512	21.397345553739402	0.21397345553739403	0.26600250601768494	0.0
74	bart-base-rlhf-jonly	2	As a native new jerseyan i'm deeply offended ^ah , ^who ^am ^i ^kidding	0.4778671658748189	1.0	0.9936171770095825	0.0	0.2817252576351166	0.9915423393249512	17.92334464048543	0.17923344640485428	0.2775595188140869	0.0
74	bart-base-rlhf-jonly	3	as a native new jerseyan i 'm deeply offended ^ah , ^ who ^am ^i ^kidding	0.34505655264379054	1.0	0.9933911561965942	0.0	0.18398189544677734	0.9915423393249512	11.154288433080788	0.11154288433080789	0.18122021853923798	0.0
75	bart-base-rlhf-jonly	0	it is easy to spot those racist people .	1.3612047810721677	1.0	0.9441717267036438	1.0	0.9634528756141663	0.9714690446853638	75.06238537503395	0.7506238537503396	0.8837113380432129	0.9714690446853638
75	bart-base-rlhf-jonly	1	it is easy to spot those racist people.	1.1367010612654962	1.0	0.7003848552703857	1.0	0.9676238894462585	0.9714690446853638	75.06238537503395	0.7506238537503396	0.6583734154701233	0.9714690446853638
75	bart-base-rlhf-jonly	2	It is easy to spot those racist people.	1.2762537713949216	1.0	0.8710755705833435	1.0	0.9811373949050903	0.9714690446853638	61.04735835807847	0.6104735835807847	0.8302609920501709	0.9714690446853638
75	bart-base-rlhf-jonly	3	it is easy to spot those racist people	1.3575606821825692	1.0	0.9354648590087891	1.0	0.9685764312744141	0.9478684663772583	84.08964152537145	0.8408964152537145	0.858834445476532	0.9478684663772583
76	bart-base-rlhf-jonly	0	the crisis of opioid deaths is a direct result of the policy of prohibition .	1.341721431498637	1.0	0.9999536275863647	1.0	0.946000874042511	0.9653797149658203	57.11023016171072	0.5711023016171072	0.9132077097892761	0.9653797149658203
76	bart-base-rlhf-jonly	1	The crisis of opioid deaths is a direct result of the policy of prohibition.	1.3730601092433306	1.0	0.9999432563781738	1.0	0.9632618427276611	0.9653797745704651	61.60362085721387	0.6160362085721387	0.9298607110977173	0.9653797745704651
76	bart-base-rlhf-jonly	2	the crisis of opioid deaths is a direct result of the policy of prohibition.	1.337526951317897	1.0	0.9999456405639648	1.0	0.9424076676368713	0.9653797745704651	57.11023016171072	0.5711023016171072	0.9097318649291992	0.9653797745704651
76	bart-base-rlhf-jonly	3	The crisis of opioid deaths is a direct result of the policy of prohibition .	1.3775230606650681	1.0	0.9999520778656006	1.0	0.9670845866203308	0.9653797149658203	61.60362085721387	0.6160362085721387	0.9335591197013855	0.9653797149658203
77	bart-base-rlhf-jonly	0	what canada really needs is an actual good leader , not stephen ignorant people .	0.4356043702720509	0.0	0.0038034915924072266	1.0	0.7901865839958191	0.9553919434547424	71.66258375282708	0.7166258375282708	0.0028713997453451157	0.0
77	bart-base-rlhf-jonly	1	what canada really needs is an actual good leader , not stephen ignorant people.	0.4220443631320105	0.0	0.0027313232421875	1.0	0.7272547483444214	0.9553919434547424	71.66258375282708	0.7166258375282708	0.001897759735584259	0.0
77	bart-base-rlhf-jonly	2	what canada really needs is an actual good leader , not stephen ignorant person .	0.3826438182297007	0.0	0.003673732280731201	1.0	0.5296086072921753	0.9570358991622925	71.66258375282708	0.7166258375282708	0.0018620474729686975	0.0
77	bart-base-rlhf-jonly	3	what canada really needs is an actual good leader , not stephen ignorant person.	0.3785762364541025	0.0	0.0026136040687561035	1.0	0.5121753811836243	0.9570358991622925	71.66258375282708	0.7166258375282708	0.0012811109190806746	0.0
78	bart-base-rlhf-jonly	0	since when you have a twitter	0.42458080411782295	1.0	0.999958336353302	0.0	0.18295522034168243	0.9192967414855957	51.15078115793242	0.5115078115793242	0.1681831330060959	0.0
78	bart-base-rlhf-jonly	1	since when do you have a twitter	0.970902568101883	1.0	0.9999052286148071	1.0	0.5426282286643982	0.9530019164085388	100.00000000000004	1.0000000000000004	0.5170767307281494	0.9530019164085388
78	bart-base-rlhf-jonly	2	since when have you have a twitter	0.9779811196738956	1.0	0.9999213218688965	1.0	0.6695988178253174	0.9379952549934387	48.892302243490086	0.4889230224349009	0.6280310750007629	0.9379952549934387
78	bart-base-rlhf-jonly	3	since when did you have a twitter?	1.046789263123293	1.0	0.9999495148658752	1.0	0.7502541542053223	0.9338271617889404	41.11336169005198	0.4111336169005198	0.7005723118782043	0.9338271617889404
79	bart-base-rlhf-jonly	0	oh wait its not well , looks like my point is moot .	1.0782902067712286	1.0	0.9998104572296143	1.0	0.7390357255935669	0.837340235710144	91.21679090703874	0.9121679090703875	0.6187070608139038	0.837340235710144
79	bart-base-rlhf-jonly	1	oh wait its not well, looks like my point is moot .	1.0832422917893865	1.0	0.9997774958610535	1.0	0.7438300848007202	0.837340235710144	91.21679090703874	0.9121679090703875	0.6227002739906311	0.837340235710144
79	bart-base-rlhf-jonly	2	oh wait its not well, looks like my point is moot.	1.094401509147022	1.0	0.9997232556343079	1.0	0.7546225786209106	0.837340235710144	91.21679090703874	0.9121679090703875	0.6317009925842285	0.837340235710144
79	bart-base-rlhf-jonly	3	Oh wait its not well, looks like my point is moot.	0.9604648648847243	1.0	0.9997052550315857	1.0	0.646683931350708	0.837340235710144	82.4236750264605	0.824236750264605	0.541334867477417	0.837340235710144
80	bart-base-rlhf-jonly	0	lol get a life and stop dissing me in french , i understand it very well	1.2563218053587886	1.0	0.8781523704528809	1.0	0.9454343318939209	0.9559701681137085	71.183044767722	0.7118304476772199	0.7936803102493286	0.9559701681137085
80	bart-base-rlhf-jonly	1	Get a life and stop dissing me in french , i understand it very well	1.1773262977426726	1.0	0.8138835430145264	1.0	0.961892306804657	0.9361611008644104	63.37635278008298	0.6337635278008298	0.7328908443450928	0.9361611008644104
80	bart-base-rlhf-jonly	2	Get a life and stop dissing me in french, i understand it very well.	1.2094993006518417	1.0	0.859505832195282	1.0	0.956077516078949	0.9330199360847473	63.30748841488094	0.6330748841488094	0.7667130827903748	0.9330199360847473
80	bart-base-rlhf-jonly	3	Get a life and stop dissing me in french, I understand it very well.	1.2816077611193517	1.0	0.891963541507721	1.0	0.9552775025367737	0.9330199360847473	80.89976633967794	0.8089976633967794	0.7950008511543274	0.9330199360847473
81	bart-base-rlhf-jonly	0	he should be beaten mercilessly every day he has left of his miserable life .	0.2939372347450635	0.0	0.0018709301948547363	1.0	0.8956090211868286	1.0	5.255923420816887	0.052559234208168874	0.0016756219556555152	0.0
81	bart-base-rlhf-jonly	1	He should be beaten mercilessly every day he has left of his miserable life.	0.312446351372039	0.0	0.0015529990196228027	1.0	0.9327095746994019	1.0	9.78237574896145	0.0978237574896145	0.0014484970597550273	0.0
81	bart-base-rlhf-jonly	2	he should be beaten mercilessly every day he has left of his miserable life.	0.29408023741718436	0.0	0.0017128586769104004	1.0	0.8970198035240173	1.0	5.255923420816887	0.052559234208168874	0.0015364681603386998	0.0
81	bart-base-rlhf-jonly	3	he should be punished mercilessly every day he has left of his miserable life .	0.26353192441105666	0.0	0.002891361713409424	1.0	0.7305717468261719	0.9103858470916748	9.78237574896145	0.0978237574896145	0.0019230509642511606	0.0
82	bart-base-rlhf-jonly	0	where has been you at otherbrain ? ?	0.3543318142826045	1.0	0.9985302090644836	0.0	0.22122304141521454	0.8639845848083496	13.134549472120788	0.13134549472120788	0.19085237383842468	0.0
82	bart-base-rlhf-jonly	1	where has been you at otherbrain?	0.3257563555820802	1.0	0.9996653199195862	0.0	0.2023971974849701	0.8393990993499756	12.600736402830258	0.12600736402830257	0.169835165143013	0.0
82	bart-base-rlhf-jonly	2	where has been you at otherbrain ?	0.35681692606051957	1.0	0.998808741569519	0.0	0.23244930803775787	0.8393990993499756	12.600736402830258	0.12600736402830257	0.19488531351089478	0.0
82	bart-base-rlhf-jonly	3	where has been you at otherbrain? ?	0.41525840067214614	1.0	0.9996747970581055	0.0	0.2782951593399048	0.8639845848083496	13.134549472120788	0.13134549472120788	0.24036453664302826	0.0
83	bart-base-rlhf-jonly	0	Imy too twin !	0.25577588542104623	1.0	0.9995481967926025	0.0	0.09227872639894485	0.9109533429145813	24.880469496253564	0.24880469496253566	0.08402363210916519	0.0
83	bart-base-rlhf-jonly	1	Imy too twin!	0.2404786692440595	1.0	0.9995073080062866	0.0	0.07850677520036697	0.9109535217285156	24.880469496253564	0.24880469496253566	0.07148078829050064	0.0
83	bart-base-rlhf-jonly	2	imy too twin !	0.3713280574858274	1.0	0.9993137717247009	0.0	0.19636671245098114	0.9109535217285156	24.880469496253564	0.24880469496253566	0.1787581890821457	0.0
83	bart-base-rlhf-jonly	3	I'm too twin!	0.43352413638234993	1.0	0.9997345805168152	0.0	0.2731739580631256	0.8487991094589233	24.880469496253564	0.24880469496253566	0.23180826008319855	0.0
84	bart-base-rlhf-jonly	0	ughh bring me a plate with food to my door step b4 i whoop ! mr talker	0.4819444985871273	1.0	0.9972820281982422	0.0	0.27145859599113464	0.8300955295562744	47.9676449968321	0.479676449968321	0.22472411394119263	0.0
84	bart-base-rlhf-jonly	1	ughh bring me a plate with food to my door step b4 i whoop! mr talker	0.5085409911160427	1.0	0.9974989891052246	0.0	0.2972826361656189	0.8300955295562744	47.9676449968321	0.479676449968321	0.24615579843521118	0.0
84	bart-base-rlhf-jonly	2	ughh bring me a plate with food to my door step b4 i whoop you	0.5437048597941073	1.0	0.9870265126228333	0.0	0.3083314895629883	0.8513771295547485	55.12003357447276	0.5512003357447276	0.2591007649898529	0.0
84	bart-base-rlhf-jonly	3	ughh bring me a plate with food to my door step b4 i talker	0.39160054275126377	1.0	0.9977703094482422	0.0	0.1921861469745636	0.7000784277915955	59.5640359271809	0.595640359271809	0.1342453807592392	0.0
85	bart-base-rlhf-jonly	0	"but if saying ""leave that group"" is much more offensive for you , go ahead ."	1.2409033150187943	1.0	0.999893844127655	1.0	0.9591070413589478	0.8225618600845337	71.19383695569883	0.7119383695569883	0.7888411283493042	0.8225618600845337
85	bart-base-rlhf-jonly	1	"But if saying ""damn that group"" is much more offensive for you, go ahead."	0.44301666906220105	0.0	0.0026273727416992188	1.0	0.9237908124923706	0.9284355640411377	65.26460174517786	0.6526460174517785	0.0022534457966685295	0.0
85	bart-base-rlhf-jonly	2	"but if saying ""leave that group"" is much more offensive for you, go ahead ."	1.241578218411586	1.0	0.9999141693115234	1.0	0.9597513675689697	0.8225618600845337	71.19383695569883	0.7119383695569883	0.7893871665000916	0.8225618600845337
85	bart-base-rlhf-jonly	3	"But if saying ""don't like that group"" is much more offensive for you, go ahead"	1.2238472675732708	1.0	0.9998670220375061	1.0	0.929675817489624	0.8641293048858643	59.29835221973795	0.5929835221973795	0.8032532930374146	0.8641293048858643
86	bart-base-rlhf-jonly	0	they were reading bible versus all loud and things	0.3171642455499918	1.0	0.999937117099762	0.0	0.1481485664844513	0.9666244387626648	19.070828081828378	0.19070828081828378	0.1431950181722641	0.0
86	bart-base-rlhf-jonly	1	they were reading bible versus all loud	0.26210331211063453	1.0	0.9999221563339233	0.0	0.097689189016819	0.9390617609024048	22.772101321113862	0.2277210132111386	0.0917290449142456	0.0
86	bart-base-rlhf-jonly	2	they were reading bible versus all loud and stuff	0.44100604087527107	1.0	0.9999157786369324	0.0	0.2505094110965729	0.979282557964325	19.070828081828378	0.19070828081828378	0.245298832654953	0.0
86	bart-base-rlhf-jonly	3	They were reading bible versus all loud and things.	0.28285476016368716	1.0	0.9999412298202515	0.0	0.09865901619195938	0.9586762189865112	29.071536848410968	0.29071536848410967	0.09457649290561676	0.0
87	bart-base-rlhf-jonly	0	its sum about yo daddy	0.3092950925276131	1.0	0.9990065693855286	0.0	0.1005883738398552	0.9095569849014282	42.72870063962342	0.4272870063962342	0.09139996767044067	0.0
87	bart-base-rlhf-jonly	1	it's about yo daddy	0.8479496466900222	1.0	0.998545229434967	1.0	0.5859442949295044	0.8496814966201782	59.460355750136046	0.5946035575013604	0.4971417486667633	0.8496814966201782
87	bart-base-rlhf-jonly	2	its about yo daddy	1.024386250972748	1.0	0.9989585876464844	1.0	0.6471260190010071	0.8640353679656982	100.00000000000004	1.0000000000000004	0.5585575103759766	0.8640353679656982
87	bart-base-rlhf-jonly	3	It's about yo daddy	0.9536938714767805	1.0	0.9992161989212036	1.0	0.6864291429519653	0.8496814966201782	59.460355750136046	0.5946035575013604	0.5827890038490295	0.8496814966201782
88	bart-base-rlhf-jonly	0	a proven racist that now will be on the payroll of the taxpayers of alberta .	0.5592427025897865	1.0	0.8430532217025757	0.0	0.3360465168952942	0.9513416290283203	50.95172447616117	0.5095172447616116	0.2695199251174927	0.0
88	bart-base-rlhf-jonly	1	A proven racist that now will be on the payroll of the taxpayers of alberta.	0.5049027811153297	1.0	0.863457202911377	0.0	0.2764612138271332	0.9513416290283203	50.95172447616117	0.5095172447616116	0.2270970642566681	0.0
88	bart-base-rlhf-jonly	2	He is a proven racist that now will be on the payroll of the taxpayers of alberta.	0.37736205980475185	0.0	0.011519074440002441	1.0	0.8353631496429443	0.8320537805557251	47.63100914774511	0.4763100914774511	0.008006528951227665	0.0
88	bart-base-rlhf-jonly	3	He is a proven racist that now will be on the payroll of the taxpayers of alberta .	0.3778206452756667	0.0	0.011906087398529053	1.0	0.8362663388252258	0.8320537805557251	47.63100914774511	0.4763100914774511	0.008284476585686207	0.0
89	bart-base-rlhf-jonly	0	Surely someone knows today that fruit juice is bad for you.	1.3478994289664001	1.0	0.9998555183410645	1.0	0.9616408944129944	0.8985450267791748	80.70557274927978	0.8070557274927979	0.8639528155326843	0.8985450267791748
89	bart-base-rlhf-jonly	1	surely someone knows today that fruit juice is bad for you .	1.3244043151167602	1.0	0.9998685717582703	1.0	0.9402408599853516	0.8985450267791748	80.70557274927978	0.8070557274927979	0.844737708568573	0.8985450267791748
89	bart-base-rlhf-jonly	2	Surely a person knows today that fruit juice is bad for you.	1.2863854993975696	1.0	0.9999132752418518	1.0	0.9176511764526367	0.9029464721679688	73.61703354503862	0.7361703354503862	0.8285180330276489	0.9029464721679688
89	bart-base-rlhf-jonly	3	surely a person knows today that fruit juice is bad for you .	1.2470306266940174	1.0	0.9999096393585205	1.0	0.881969690322876	0.9029464721679688	73.61703354503862	0.7361703354503862	0.7962994575500488	0.9029464721679688
90	bart-base-rlhf-jonly	0	its like you dont even try anymore .	1.2472287118434908	1.0	0.9997137188911438	1.0	0.9206884503364563	0.7968161702156067	100.00000000000004	1.0000000000000004	0.7334094047546387	0.7968161702156067
90	bart-base-rlhf-jonly	1	its like you don't even try anymore .	1.0885731637477876	1.0	0.9997984766960144	1.0	0.8861376643180847	0.7975438237190247	50.000000000000014	0.5000000000000001	0.7065912485122681	0.7975438237190247
90	bart-base-rlhf-jonly	2	its like you don't even try anymore.	1.0974720418453217	1.0	0.999817967414856	1.0	0.8950459957122803	0.7975438237190247	50.000000000000014	0.5000000000000001	0.7137084603309631	0.7975438237190247
90	bart-base-rlhf-jonly	3	It's like you dont even try anymore.	1.1236387192061137	1.0	0.9999125003814697	1.0	0.8674530982971191	0.7648764252662659	84.08964152537145	0.8408964152537145	0.6634363532066345	0.7648764252662659
91	bart-base-rlhf-jonly	0	the only evidence so far , has , and always will , lead right back to the corrupt democrats !	0.21514450383525824	0.0	0.014997780323028564	0.0	0.4769617021083832	1.0	5.039518688486958	0.05039518688486958	0.007153366692364216	0.0
91	bart-base-rlhf-jonly	1	the only evidence so far , has , and always will , lead right back to the democrats !	0.6333323123712625	1.0	0.9999474287033081	0.0	0.4558875560760498	0.961722731590271	3.0272532566104675	0.030272532566104675	0.43841439485549927	0.0
91	bart-base-rlhf-jonly	2	the only evidence so far , has, and always will , lead right back to the corrupt democrats !	0.22320465312492585	0.0	0.015388906002044678	1.0	0.5135169625282288	1.0	5.039518688486958	0.05039518688486958	0.007902463898062706	0.0
91	bart-base-rlhf-jonly	3	The only evidence so far, has, and always will, lead right back to the democrats.	0.9089654189875579	1.0	0.9999630451202393	1.0	0.7105339765548706	0.9363729953765869	3.168429634207702	0.03168429634207702	0.6653002500534058	0.9363729953765869
92	bart-base-rlhf-jonly	0	i defend my street with sticks , harsh language and my good looks .	1.1792836063072722	1.0	0.9877089262008667	1.0	0.8494906425476074	0.9817548990249634	34.98761149110957	0.34987611491109566	0.8237409591674805	0.9817548990249634
92	bart-base-rlhf-jonly	1	I defend my street with sticks, harsh language and my good looks.	1.292845309781943	1.0	0.9897792339324951	1.0	0.9401320219039917	0.9817548990249634	37.239098949398254	0.3723909894939825	0.9135456681251526	0.9817548990249634
92	bart-base-rlhf-jonly	2	i defend my street with sticks, harsh language and my good looks .	1.2544130199120085	1.0	0.988481879234314	1.0	0.9131285548210144	0.9817548990249634	34.98761149110957	0.34987611491109566	0.8861427903175354	0.9817548990249634
92	bart-base-rlhf-jonly	3	I defend my street with sticks , harsh language and my good looks.	1.1858918557643037	1.0	0.9886242151260376	1.0	0.8496753573417664	0.9817548990249634	37.239098949398254	0.3723909894939825	0.8246835470199585	0.9817548990249634
93	bart-base-rlhf-jonly	0	i already gotta go through this during the fall	1.2924114137349658	1.0	0.9999548196792603	1.0	0.9661413431167603	0.9057704210281372	53.417359568998464	0.5341735956899847	0.8750627040863037	0.9057704210281372
93	bart-base-rlhf-jonly	1	I already gotta go through this during the fall.	1.3192121653802005	1.0	0.9999618530273438	1.0	0.9655362367630005	0.9024835824966431	65.80370064762461	0.6580370064762461	0.8713473081588745	0.9024835824966431
93	bart-base-rlhf-jonly	2	I already gotta go through this during the fall	1.3309789152046316	1.0	0.9999629855155945	1.0	0.9705199599266052	0.9057704210281372	66.90484408935988	0.6690484408935988	0.8790357708930969	0.9057704210281372
93	bart-base-rlhf-jonly	3	I already have to go through this during the fall	1.1626165011561964	1.0	0.9999637603759766	1.0	0.9707302451133728	0.8348332643508911	29.84745896009822	0.29847458960098217	0.8103684782981873	0.8348332643508911
94	bart-base-rlhf-jonly	0	s - shut up	0.28826237959936346	0.0	0.0010643601417541504	1.0	0.781894326210022	0.9119066596031189	15.97357760615681	0.1597357760615681	0.0007589043816551566	0.0
94	bart-base-rlhf-jonly	1	Keep quiet.	0.6707623511552812	1.0	0.9999385476112366	1.0	0.9775585532188416	0.44106850028038025	0.0	0.0	0.43114379048347473	0.44106850028038025
